Waterbody OGF ID,Zone Number,Waterbody Description,Waterbody Description French,Species,Species French,Season,Season French,Size Limit Only,Size Limit Only French,Limit,Limit French,Bait Restriction,Bait Restriction French,Gear Restriction,Gear Restriction French,Impounding Device Restriction,Impounding Device Restriction French,Time of Day Restriction,Time of Day Restriction French,Special Licence Tag,Special Licence Tag French,General Catch and Possession Restriction,General Catch and Possession Restriction French,Effective Date,Expiry Date
125209323,11,"Round Lake (46°46'34""N., 79°18'55""W.) - McAuslan Township","Lac Round (46° 46' 34""N., 79° 18' 55""O.) - canton de McAuslan",,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209321,11,Rainbow Lake - Van Nostrand Twp.,Lac Rainbow - canton de Van Nostrand,,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209320,11,"Quarry Lake (46°43'43""N., 79°21'12""W.) - McAuslan Township","Lac Quarry (46° 43' 43""N., 79° 21' 12""O.) - canton de McAuslan",,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209319,11,"Pole Lake (46°43'44""N., 79°21'51""W.) - McAuslan Township","Lac Pole (46° 43' 44""N., 79° 21' 51""O.) - canton de McAuslan",,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209318,11,Planet Lake - Van Nostrand Twp.,Lac Planet - canton de Van Nostrand,,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209333,11,"Trout Lake (46°19'09""N., 79°20'11""W.)","Lac Trout (46° 19' 09""N., 79° 20' 11""O.)",Lake Trout,Touladi,3rd Sat. in June - Fri. before 4th Sat. in June,3e samedi de juin et le vendredi avant le 4e samedi de juin.,No size limits,Aucune limite de taille,"S - 1, must be less than 55 cm (21.7 in.)","S - 1, ne doit pas dépasser 55 cm (21,7 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125209382,14,St. Marys River - from the gates of the Compensating Works downstream to longitude 83°45’W. which extends from Eagle Point (Hay Bay) south to the international boundary with the United States.,Rivière Ste-Marie - entre les vannes des ouvrages compensateurs en aval jusqu'à la longitude 83° 45' O. qui se prolonge entre la pointe Eagle (baie Hay) au sud jusqu'à la frontière internationale avec les États-Unis.,Walleye,Doré jaune,Jan. 1 - last day in Feb. & May 15 - Dec. 31,"1er janv. et le dernier jour de févr., et du 15 mai au 31 déc.",No size limits,Aucune limite de taille,"C - 2, any size","C - 2, toutes tailles",,,Two lines may be used when trolling from a boat in open water,Il est permis d'utiliser deux lignes quand on pêche à la traîne à bord d'une embarcation en eau libre.,,,,,,,,,01/01/2022,12/31/2022
125209524,15,Westward Lake - Peck Twp.,Lac Westward - canton de Peck,Brook Trout,Omble de fontaine,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"C - 2, must be greater than 46 cm (18.1 in.)","C - 2, doit dépasser 46 cm (18.1 po)",Only artificial lures may be used,Seuls les appâts artificiels sont permis.,,,,,,,,,,,01/01/2022,12/31/2022
125208904,7,"All waters in the townships of Broughton, Atkinson, Cooper, Doucette, Nameigos, McGowan and Mosambik.","Toutes les eaux des cantons de Broughton, Atkinson, Cooper, Doucette, Nameigos, McGowan et de Mosambik.",Brook Trout,Omble de fontaine,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"C - 1, any size","C - 1, toutes tailles",,,,,,,,,,,,,01/01/2022,12/31/2022
125432051,5,"Winnipeg River System - from outflow of Lake of the Woods to the Manitoba Border, including Big Sand Lake (50°08’N., 94°38’W.), Eaglenest Lake (50°12’43“N., 95°08’40“W.), English River, from the Winnipeg and English Rivers upstream to the Caribou Falls da","Réseau de la rivière Winnipeg - depuis le débit sortant du lac des Bois jusqu’à la frontière du Manitoba, y compris le lac Big Sand (50°08’ N., 94°38’ O.), le lac Eaglenest (50°12’43” N., 95°08’40” O.), la rivière English, depuis les rivières Winnipeg et ",Walleye and Sauger or any combination,"Doré jaune et doré noir, ou toutes combinaisons",January 1 to March 14 and third Saturday in May to December 31,1er janvier au 14 mars et du 3e samedi de mai au 31 décembre,No size limits,Aucune limite de taille,C - 2; Walleye must be between 35-45 cm and Sauger not more than 1 greater than 45 cm,C - 2; Doré jaune doit mesurer entre 35 et 45 cm et Doré noir - un seul dépassant 45 cm,,,,,,,,,,,,,01/01/2022,12/31/2022
125209390,15,Animoosh Lake - Dickson and Niven Twps.,Lac Animoosh - cantons de Dickson et Niven,Brook Trout,Omble de fontaine,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"C - 2, must be greater than 36 cm (14 in.)","C - 2, doit dépasser 36 cm (14 po)",Only artificial lures may be used,Seuls les appâts artificiels sont permis.,,,,,,,,,,,01/01/2022,12/31/2022
125209390,15,Animoosh Lake - Dickson and Niven Twps.,Lac Animoosh - cantons de Dickson et Niven,Brook Trout,Omble de fontaine,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"S - 2, must be greater than 36 cm (14 in.)","S - 2, doit dépasser 36 cm (14 po)",Only artificial lures may be used,Seuls les appâts artificiels sont permis.,,,,,,,,,,,01/01/2022,12/31/2022
125209388,15,Adams Lake - Cardiff Twp.,Lac Adams - canton de Cardiff,,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209387,15,Acorn Lake - Richards Twp.,Lac Acorn - canton de Richards,,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209386,14,"Whitefish River - Curtin Twp. from the mouth at the North Channel of Lake Huron, upstream to the Frood Lake Dam, east of Hwy. 6.","Rivière Whitefish - canton de Curtin, de son embouchure au chenal North du lac Huron, en amont jusqu'au barrage du lac Frood, à l'est de la route 6.",Walleye,Doré jaune,Jan. 1 - Mar. 1 & 3rd Sat. in May - Dec. 31,"1er janv. et le 1er mars, et du 3e samedi de mai au 31 déc.",No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125432051,5,"Winnipeg River System - from outflow of Lake of the Woods to the Manitoba Border, including Big Sand Lake (50°08’N., 94°38’W.), Eaglenest Lake (50°12’43“N., 95°08’40“W.), English River, from the Winnipeg and English Rivers upstream to the Caribou Falls da","Réseau de la rivière Winnipeg - depuis le débit sortant du lac des Bois jusqu’à la frontière du Manitoba, y compris le lac Big Sand (50°08’ N., 94°38’ O.), le lac Eaglenest (50°12’43” N., 95°08’40” O.), la rivière English, depuis les rivières Winnipeg et ",Walleye and Sauger or any combination,"Doré jaune et doré noir, ou toutes combinaisons",January 1 to March 14 and third Saturday in May to December 31,1er janvier au 14 mars et du 3e samedi de mai au 31 décembre,No size limits,Aucune limite de taille,S - 4; Walleye must be between 35-45 cm and Sauger not more than 1 greater than 45 cm,S - 4; Doré jaune doit mesurer entre 35 et 45 cm et Doré noir - un seul dépassant 45 cm,,,,,,,,,,,,,01/01/2022,12/31/2022
125209383,14,"St. Marys River, Lake George - in the waters of Laird Twp., from Pumpkin Point upstream to the Laird Twp. boundary.","Rivière Ste-Marie, lac George - dans les eaux du canton de Laird, entre la pointe Pumpkin en amont jusqu'à la limite du canton de Laird.",Walleye,Doré jaune,Apr. 1 - June 15,1er avril et le juin 15,No size limits,Aucune limite de taille,C - 0,C - 0,,,,,,,,,,,,,01/01/2022,12/31/2022
125208881,6,Nipigon River - between Alexander Falls Dam and Nipigon Bay.,"Rivière Nipigon, entre le barrage des chutes Alexander et la baie Nipigon.",Walleye and Sauger or any combination,"Doré jaune et doré noir, ou toutes combinaisons",Closed all year,Pêche fermée toute l’année,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125209382,14,St. Marys River - from the gates of the Compensating Works downstream to longitude 83°45’W. which extends from Eagle Point (Hay Bay) south to the international boundary with the United States.,Rivière Ste-Marie - entre les vannes des ouvrages compensateurs en aval jusqu'à la longitude 83° 45' O. qui se prolonge entre la pointe Eagle (baie Hay) au sud jusqu'à la frontière internationale avec les États-Unis.,Walleye,Doré jaune,Jan. 1 - last day in Feb. & May 15 - Dec. 31,"1er janv. et le dernier jour de févr., et du 15 mai au 31 déc.",No size limits,Aucune limite de taille,"S - 4, any size","S - 4, toutes tailles",,,Two lines may be used when trolling from a boat in open water,Il est permis d'utiliser deux lignes quand on pêche à la traîne à bord d'une embarcation en eau libre.,,,,,,,,,01/01/2022,12/31/2022
125209382,14,St. Marys River - from the gates of the Compensating Works downstream to longitude 83°45’W. which extends from Eagle Point (Hay Bay) south to the international boundary with the United States.,Rivière Ste-Marie - entre les vannes des ouvrages compensateurs en aval jusqu'à la longitude 83° 45' O. qui se prolonge entre la pointe Eagle (baie Hay) au sud jusqu'à la frontière internationale avec les États-Unis.,Northern Pike,Grand brochet,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,Two lines may be used when trolling from a boat in open water,Il est permis d'utiliser deux lignes quand on pêche à la traîne à bord d'une embarcation en eau libre.,,,,,,,,,01/01/2022,12/31/2022
125209378,14,"North Channel of Lake Huron - waters lying west of a straight line from the most northerly point (45°48’28”N., 81°35’44”W.) on the water’s edge of Cape Smith (on Manitoulin Island) to the most southerly point (45°58’05”N., 81°29’20”W.) on the water’s edge",Chenal North du lac Huron - les eaux à l'ouest d'une ligne droite entre le point le plus au nord (45° 48’ 28” N. et 81° 35’ 44” O.) sur la ligne des eaux du cap Smith (sur l'île Manitoulin) jusqu'au point le plus au sud (45° 58’ 05” N. et 81° 29’ 20” O.) ,Rainbow Trout,Truite arc-enciel,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C - 2,C - 2,,,,,,,,,,,,,01/01/2022,12/31/2022
125209378,14,"North Channel of Lake Huron - waters lying west of a straight line from the most northerly point (45°48’28”N., 81°35’44”W.) on the water’s edge of Cape Smith (on Manitoulin Island) to the most southerly point (45°58’05”N., 81°29’20”W.) on the water’s edge",Chenal North du lac Huron - les eaux à l'ouest d'une ligne droite entre le point le plus au nord (45° 48’ 28” N. et 81° 35’ 44” O.) sur la ligne des eaux du cap Smith (sur l'île Manitoulin) jusqu'au point le plus au sud (45° 58’ 05” N. et 81° 29’ 20” O.) ,Rainbow Trout,Truite arc-enciel,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 5,S - 5,,,,,,,,,,,,,01/01/2022,12/31/2022
125209376,14,"McGregor Bay - Lake Huron - north of a line drawn from the most westerly point of McGregor Point to the most easterly point of land of Little La Cloche Island, including Iroquois Bay.","Baie McGregor - lac Huron - au nord d'une ligne tracée entre le point le plus à l'ouest de la pointe McGregor jusqu'au point terrestre le plus à l'est de la petite île La Cloche, incluant la baie Iroquois.",Walleye,Doré jaune,Closed all year,Pêche fermée toute l‘année,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125209354,14,"Lake Wolsey (45°49'22""N., 82°31'29""W.)","Lac Wolsey (45° 49' 22""N., 82° 31' 29""O.)",Yellow Perch,Perchaude,Jan. 1 - Mar. 31 & 3rd Sat. in May - Dec. 31,1er janv. au 31 mars et du 4e samedi de mai au 31 déc.,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125209352,14,"Georgian Bay – waters west and south of the Killbear Channel in Georgian Bay, in the District of Parry Sound. Western boundary from Green Point to the most northerly point of Hertzberg Island to Colin Rock to the most westerly point of North Limestone Isl","Baie Georgienne - les eaux à l’ouest et au sud du chenal Killbear dans la baie Georgienne, dans le district de Parry Sound. Limite ouest à partir de la pointe Green jusqu’au point le plus au nord de l’île Hertzberg, jusqu’au rocher Colin, jusqu’au point l",Lake Trout,Touladi,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 1,S - 1,,,,,,,,,,,,,01/01/2022,12/31/2022
125209352,14,"Georgian Bay – waters west and south of the Killbear Channel in Georgian Bay, in the District of Parry Sound. Western boundary from Green Point to the most northerly point of Hertzberg Island to Colin Rock to the most westerly point of North Limestone Isl","Baie Georgienne - les eaux à l’ouest et au sud du chenal Killbear dans la baie Georgienne, dans le district de Parry Sound. Limite ouest à partir de la pointe Green jusqu’au point le plus au nord de l’île Hertzberg, jusqu’au rocher Colin, jusqu’au point l",Lake Trout,Touladi,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C - 0,C - 0,,,,,,,,,,,,,01/01/2022,12/31/2022
